Unnamed: 0,Borough,Borough/Citywide Office (B/CO),District,School,School Name_x,School Category,Program,Language,Language (Translated),General/Special Education,Special Education Model,fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,DBN,School Name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,SUFFIX,POP100,GEOID_x,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME_x,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,mergeid,GEOID_y,NAME_y,total_estimate,white_nonhispanic_estimate,black_nonhispanic_estimate,native_nonhispanic_estimate,asian_nonhispanic_estimate,someother_nonhispanic_estimate,two_or_more_nonhispanic_estimate,hispanic_estimate,median_income_estimate,percent_white_nonhispanic_estimate,percent_black_nonhispanic_estimate,percent_native_nonhispanic_estimate,percent_asian_nonhispanic_estimate,percent_someother_nonhispanic_estimate,percent_two_or_more_nonhispanic_estimate,percent_hispanic_estimate
1546.0,Brooklyn,Brooklyn North,19.0,19K504,High School for Civil Rights,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K504,K504,High School for Civil Rights,331900011504.0,DOE,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Sheila Tomlin,I.A. Principal,718-688-7960,718-922-7253,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K504,High School for Civil Rights,2016-17,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,79.0,62.0,67.0,113.0,0.398,171.0,0.602,3.0,0.011,211.0,0.743,60.0,0.211,0.0,0.0,4.0,0.014,6.0,0.021,0.0,0.0,66.0,0.232,21.0,0.074,214,75.4%,77.9%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1547.0,Brooklyn,Brooklyn North,19.0,19K504,High School for Civil Rights,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K504,K504,High School for Civil Rights,331900011504.0,DOE,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Sheila Tomlin,I.A. Principal,718-688-7960,718-922-7253,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K504,High School for Civil Rights,2017-18,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,72.0,66.0,73.0,107.0,0.405,157.0,0.595,2.0,0.008,192.0,0.727,63.0,0.239,0.0,0.0,5.0,0.019,2.0,0.008,0.0,0.0,70.0,0.265,23.0,0.087,224,84.8%,88.5%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1548.0,Brooklyn,Brooklyn North,19.0,19K504,High School for Civil Rights,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K504,K504,High School for Civil Rights,331900011504.0,DOE,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Sheila Tomlin,I.A. Principal,718-688-7960,718-922-7253,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K504,High School for Civil Rights,2018-19,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,96.0,21.0,57.0,99.0,0.414,140.0,0.586,5.0,0.021,163.0,0.682,64.0,0.268,0.0,0.0,2.0,0.008,4.0,0.017,1.0,0.004,64.0,0.268,28.0,0.117,199,83.3%,87.3%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1549.0,Brooklyn,Brooklyn North,19.0,19K504,High School for Civil Rights,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K504,K504,High School for Civil Rights,331900011504.0,DOE,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Sheila Tomlin,I.A. Principal,718-688-7960,718-922-7253,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K504,High School for Civil Rights,2019-20,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,85.0,19.0,99.0,0.425,134.0,0.575,3.0,0.013,146.0,0.627,73.0,0.313,2.0,0.009,5.0,0.021,4.0,0.017,0.0,0.0,71.0,0.305,35.0,0.15,188,80.7%,87.7%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1550.0,Brooklyn,Brooklyn North,19.0,19K504,High School for Civil Rights,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K504,K504,High School for Civil Rights,331900011504.0,DOE,General Academic,High school,"08,09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Sheila Tomlin,I.A. Principal,718-688-7960,718-922-7253,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K504,High School for Civil Rights,2020-21,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,68.0,36.0,10.0,79.0,0.405,116.0,0.595,2.0,0.01,121.0,0.621,63.0,0.323,2.0,0.01,2.0,0.01,5.0,0.026,0.0,0.0,63.0,0.323,31.0,0.159,151,77.4%,88.5%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1551.0,Brooklyn,Brooklyn North,19.0,19K507,Performing Arts and Technology High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K507,K507,Performing Arts and Technology High School,331900011507.0,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Franklin Encarnacion,Principal,718-688-7900,718-922-0953,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K507,Performing Arts and Technology High School,2016-17,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,162.0,78.0,60.0,261.0,0.56,205.0,0.44,8.0,0.017,324.0,0.695,126.0,0.27,0.0,0.0,2.0,0.004,2.0,0.004,4.0,0.009,95.0,0.204,42.0,0.09,418,89.7%,78.1%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1552.0,Brooklyn,Brooklyn North,19.0,19K507,Performing Arts and Technology High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K507,K507,Performing Arts and Technology High School,331900011507.0,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Franklin Encarnacion,Principal,718-688-7900,718-922-0953,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K507,Performing Arts and Technology High School,2017-18,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,155.0,101.0,63.0,260.0,0.578,190.0,0.422,9.0,0.02,298.0,0.662,133.0,0.296,0.0,0.0,4.0,0.009,3.0,0.007,3.0,0.007,91.0,0.202,62.0,0.138,412,91.6%,86.2%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1553.0,Brooklyn,Brooklyn North,19.0,19K507,Performing Arts and Technology High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K507,K507,Performing Arts and Technology High School,331900011507.0,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Franklin Encarnacion,Principal,718-688-7900,718-922-0953,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K507,Performing Arts and Technology High School,2018-19,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,120.0,104.0,62.0,244.0,0.597,165.0,0.403,7.0,0.017,243.0,0.594,150.0,0.367,0.0,0.0,2.0,0.005,4.0,0.01,3.0,0.007,94.0,0.23,74.0,0.181,372,91.0%,86.8%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1554.0,Brooklyn,Brooklyn North,19.0,19K507,Performing Arts and Technology High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K507,K507,Performing Arts and Technology High School,331900011507.0,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Franklin Encarnacion,Principal,718-688-7900,718-922-0953,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K507,Performing Arts and Technology High School,2019-20,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,101.0,107.0,74.0,230.0,0.607,149.0,0.393,6.0,0.016,227.0,0.599,136.0,0.359,0.0,0.0,5.0,0.013,5.0,0.013,0.0,0.0,88.0,0.232,66.0,0.174,333,87.9%,87.9%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1555.0,Brooklyn,Brooklyn North,19.0,19K507,Performing Arts and Technology High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K507,K507,Performing Arts and Technology High School,331900011507.0,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08 00:00:00+00:00,Open,K435,400 PENNSYLVANIA AVENUE,NY,1013345.0,182252.0,-73.895122,40.666868,305.0,42.0,115600.0,3037880001.0,BK85,East New York (Pennsylvania Ave),Franklin Encarnacion,Principal,718-688-7900,718-922-0953,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 1- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K507,Performing Arts and Technology High School,2020-21,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,89.0,88.0,84.0,218.0,0.607,141.0,0.393,6.0,0.017,225.0,0.627,118.0,0.329,0.0,0.0,5.0,0.014,4.0,0.011,1.0,0.003,92.0,0.256,47.0,0.131,321,89.4%,85.3%,-2147483648.0,60.0,360471156002000.0,40.6669936,2000.0,0.0,36.0,2000.0,210701004652614.0,BK,40.6669936,S,Block 2000,5852582.0,115600,-73.8951211,2.0,14543.0,13.0,-73.8951211,G5040,L,U,047,36047115600.0,36047115600.0,"Census Tract 1156, Kings County, New York",3924.0,0.0,3137.0,28.0,20.0,0.0,8.0,731.0,21301.0,0.0,0.7994393476044852,0.007135575942915392,0.0050968399592252805,0.0,0.0020387359836901123,0.186289500509684
1556.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2016-17,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,57.0,66.0,45.0,104.0,0.515,98.0,0.485,0.0,0.0,0.0,0.0,201.0,0.995,0.0,0.0,0.0,0.0,1.0,0.005,0.0,0.0,4.0,0.02,185.0,0.916,Above 95%,Above 95%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1557.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2017-18,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,66.0,57.0,127.0,0.523,116.0,0.477,0.0,0.0,1.0,0.004,241.0,0.992,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.0,4.0,0.016,223.0,0.918,224,92.2%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1558.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2018-19,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,69.0,63.0,55.0,142.0,0.532,125.0,0.468,0.0,0.0,5.0,0.019,262.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.015,234.0,0.876,248,92.9%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1559.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2019-20,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,91.0,78.0,45.0,137.0,0.458,162.0,0.542,0.0,0.0,10.0,0.033,289.0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,257.0,0.86,272,91.0%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1560.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2020-21,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,87.0,90.0,59.0,125.0,0.44,159.0,0.56,0.0,0.0,7.0,0.025,277.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.011,246.0,0.866,247,87.0%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1561.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2016-17,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,57.0,66.0,45.0,104.0,0.515,98.0,0.485,0.0,0.0,0.0,0.0,201.0,0.995,0.0,0.0,0.0,0.0,1.0,0.005,0.0,0.0,4.0,0.02,185.0,0.916,Above 95%,Above 95%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1562.0,Brooklyn,Brooklyn North,19.0,19K583,Multicultural High School,High school,Transitional Bilingual Education,Spanish,Español,General Education,Not Applicable,2020.0,19K583,K583,Multicultural High School,331900011583.0,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2007-07-01 00:00:00+00:00,Open,K420,999 JAMAICA AVENUE,NY,1020493.0,191783.0,-73.869305,40.693002,305.0,37.0,118000.0,3040940001.0,BK99,park-cemetery-etc-Brooklyn,ALEXANDRA HERNANDEZ,Principal,718-827-2796,718-827-3970,19.0,19.0,,,NYCDOE Borough Office - Brooklyn North,,School Support Team 3- Brooklyn North,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",305.0,75.0,19K583,Multicultural High School,2017-18,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,66.0,57.0,127.0,0.523,116.0,0.477,0.0,0.0,1.0,0.004,241.0,0.992,0.0,0.0,0.0,0.0,1.0,0.004,0.0,0.0,4.0,0.016,223.0,0.918,224,92.2%,Above 95%,-2147483648.0,0.0,360471180001000.0,40.6919815,1000.0,0.0,36.0,1000.0,210701004657845.0,BK,40.6919815,S,Block 1000,4258740.0,118000,-73.8730825,1.0,373517.0,0.0,-73.8730825,G5040,L,U,047,36047118000.0,36047118000.0,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
